timestamp,user_id,success,reason,context
2025-11-23 21:52:53.798979,USER-0001,True,Authentication successful,{}
2025-11-23 21:52:53.799015,USER-0023,True,Authentication successful,"{'device_id': 'DEV-0046', 'location': 'hybrid', 'ip_address': '38.245.63.240'}"
2025-11-23 21:52:53.799024,USER-0015,True,Authentication successful,{}
2025-11-23 21:52:53.799036,USER-0011,True,Authentication successful,{}
2025-11-23 21:52:53.799078,USER-0042,True,Authentication successful,"{'device_id': 'DEV-0015', 'location': 'hybrid', 'ip_address': '133.86.54.114'}"
2025-11-23 21:52:53.799088,USER-0033,True,Authentication successful,{}
2025-11-23 21:52:53.799123,USER-0017,True,Authentication successful,"{'device_id': 'DEV-0026', 'location': 'hybrid', 'ip_address': '73.63.18.136'}"
2025-11-23 21:52:53.799154,USER-0026,True,Authentication successful,"{'device_id': 'DEV-0011', 'location': 'office', 'ip_address': '35.176.190.6'}"
2025-11-23 21:52:53.799163,USER-0046,True,Authentication successful,{}
2025-11-23 21:52:53.799183,USER-0049,True,Authentication successful,{}
2025-11-23 21:52:53.799195,USER-0013,True,Authentication successful,{}
2025-11-23 21:52:53.799228,USER-0022,True,Authentication successful,"{'device_id': 'DEV-0003', 'location': 'office', 'ip_address': '57.136.22.151'}"
2025-11-23 21:52:53.799237,USER-0001,True,Authentication successful,{}
2025-11-23 21:52:53.799271,USER-0028,True,Authentication successful,"{'device_id': 'DEV-0053', 'location': 'office', 'ip_address': '217.192.32.49'}"
2025-11-23 21:52:53.799280,USER-0021,True,Authentication successful,{}
2025-11-23 21:52:53.799430,USER-0001,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'office', 'ip_address': '98.75.142.220'}"
2025-11-23 21:52:53.799461,USER-0018,True,Authentication successful,"{'device_id': 'DEV-0006', 'location': 'hybrid', 'ip_address': '71.197.121.205'}"
2025-11-23 21:52:53.799470,USER-0019,True,Authentication successful,{}
2025-11-23 21:52:53.799513,USER-0002,True,Authentication successful,"{'device_id': 'DEV-0033', 'location': 'hybrid', 'ip_address': '16.234.227.100'}"
2025-11-23 21:52:53.799543,USER-0032,True,Authentication successful,"{'device_id': 'DEV-0014', 'location': 'remote', 'ip_address': '206.217.78.173'}"
2025-11-23 21:52:53.799588,USER-0049,True,Authentication successful,"{'device_id': 'DEV-0065', 'location': 'office', 'ip_address': '183.90.105.228'}"
2025-11-23 21:52:53.799620,USER-0021,True,Authentication successful,"{'device_id': 'DEV-0049', 'location': 'hybrid', 'ip_address': '39.131.173.216'}"
2025-11-23 21:52:53.799650,USER-0045,True,Authentication successful,"{'device_id': 'DEV-0031', 'location': 'office', 'ip_address': '192.156.16.87'}"
2025-11-23 21:52:53.799664,USER-0005,True,Authentication successful,{}
2025-11-23 21:52:53.799711,USER-0026,True,Authentication successful,"{'device_id': 'DEV-0011', 'location': 'office', 'ip_address': '207.4.53.28'}"
2025-11-23 21:52:53.799724,USER-0008,True,Authentication successful,{}
2025-11-23 21:52:53.799760,USER-0015,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '46.55.203.8'}"
2025-11-23 21:52:53.799792,USER-0004,True,Authentication successful,"{'device_id': 'DEV-0039', 'location': 'office', 'ip_address': '116.21.230.58'}"
2025-11-23 21:52:53.799801,USER-0021,True,Authentication successful,{}
2025-11-23 21:52:53.799813,USER-0014,True,Authentication successful,{}
2025-11-23 21:52:53.799832,USER-0019,True,Authentication successful,{}
2025-11-23 21:52:53.799858,USER-0037,True,Authentication successful,{}
2025-11-23 21:52:53.799870,USER-0029,True,Authentication successful,{}
2025-11-23 21:52:53.799906,USER-0013,True,Authentication successful,"{'device_id': 'DEV-0032', 'location': 'remote', 'ip_address': '142.155.202.87'}"
2025-11-23 21:52:53.799939,USER-0017,True,Authentication successful,"{'device_id': 'DEV-0059', 'location': 'hybrid', 'ip_address': '74.103.43.243'}"
2025-11-23 21:52:53.799948,USER-0040,True,Authentication successful,{}
2025-11-23 21:52:53.799983,USER-0021,True,Authentication successful,"{'device_id': 'DEV-0072', 'location': 'hybrid', 'ip_address': '197.127.216.147'}"
2025-11-23 21:52:53.800015,USER-0021,True,Authentication successful,"{'device_id': 'DEV-0049', 'location': 'hybrid', 'ip_address': '48.15.171.8'}"
2025-11-23 21:52:53.800024,USER-0023,True,Authentication successful,{}
2025-11-23 21:52:53.800062,USER-0002,True,Authentication successful,"{'device_id': 'DEV-0033', 'location': 'hybrid', 'ip_address': '188.98.0.206'}"
2025-11-23 21:52:53.800095,USER-0026,True,Authentication successful,"{'device_id': 'DEV-0011', 'location': 'office', 'ip_address': '42.86.184.81'}"
2025-11-23 21:52:53.800146,USER-0017,True,Authentication successful,"{'device_id': 'DEV-0059', 'location': 'hybrid', 'ip_address': '139.172.66.112'}"
2025-11-23 21:52:53.800156,USER-0006,True,Authentication successful,{}
2025-11-23 21:52:53.800193,USER-0031,True,Authentication successful,"{'device_id': 'DEV-0009', 'location': 'remote', 'ip_address': '206.185.215.126'}"
2025-11-23 21:52:53.800223,USER-0050,True,Authentication successful,"{'device_id': 'DEV-0064', 'location': 'hybrid', 'ip_address': '134.20.36.82'}"
2025-11-23 21:52:53.800231,USER-0038,True,Authentication successful,{}
2025-11-23 21:52:53.800262,USER-0001,True,Authentication successful,{}
2025-11-23 21:52:53.800306,USER-0007,True,Authentication successful,"{'device_id': 'DEV-0057', 'location': 'remote', 'ip_address': '196.125.134.20'}"
2025-11-23 21:52:53.800316,USER-0049,True,Authentication successful,{}
2025-11-23 21:52:53.800328,USER-0045,True,Authentication successful,{}
2025-11-23 21:52:53.800363,USER-0045,True,Authentication successful,"{'device_id': 'DEV-0042', 'location': 'office', 'ip_address': '63.92.207.140'}"
2025-11-23 21:52:53.800372,USER-0008,True,Authentication successful,{}
2025-11-23 21:52:53.800407,USER-0050,True,Authentication successful,"{'device_id': 'DEV-0064', 'location': 'hybrid', 'ip_address': '139.242.130.16'}"
2025-11-23 21:52:53.800418,USER-0025,True,Authentication successful,{}
2025-11-23 21:52:53.800439,USER-0010,True,Authentication successful,{}
2025-11-23 21:52:53.800452,USER-0025,True,Authentication successful,{}
2025-11-23 21:52:53.800464,USER-0008,True,Authentication successful,{}
2025-11-23 21:52:53.800502,USER-0022,True,Authentication successful,"{'device_id': 'DEV-0003', 'location': 'office', 'ip_address': '166.250.6.155'}"
2025-11-23 21:52:53.800511,USER-0009,True,Authentication successful,{}
2025-11-23 21:52:53.800524,USER-0013,True,Authentication successful,{}
2025-11-23 21:52:53.800563,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0063', 'location': 'remote', 'ip_address': '45.224.197.0'}"
2025-11-23 21:52:53.800573,USER-0039,True,Authentication successful,{}
2025-11-23 21:52:53.800584,USER-0015,True,Authentication successful,{}
2025-11-23 21:52:53.800603,USER-0011,True,Authentication successful,{}
2025-11-23 21:52:53.800644,USER-0026,True,Authentication successful,"{'device_id': 'DEV-0039', 'location': 'office', 'ip_address': '37.106.32.2'}"
2025-11-23 21:52:53.800660,USER-0014,True,Authentication successful,{}
2025-11-23 21:52:53.800673,USER-0018,True,Authentication successful,{}
2025-11-23 21:52:53.800709,USER-0008,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'hybrid', 'ip_address': '97.96.245.95'}"
2025-11-23 21:52:53.800718,USER-0027,True,Authentication successful,{}
2025-11-23 21:52:53.800750,USER-0038,True,Authentication successful,"{'device_id': 'DEV-0016', 'location': 'remote', 'ip_address': '217.47.214.145'}"
2025-11-23 21:52:53.800759,USER-0043,True,Authentication successful,{}
2025-11-23 21:52:53.800793,USER-0043,True,Authentication successful,"{'device_id': 'DEV-0036', 'location': 'hybrid', 'ip_address': '150.158.188.163'}"
2025-11-23 21:52:53.800802,USER-0006,True,Authentication successful,{}
2025-11-23 21:52:53.800836,USER-0018,True,Authentication successful,"{'device_id': 'DEV-0006', 'location': 'hybrid', 'ip_address': '120.245.65.2'}"
2025-11-23 21:52:53.800844,USER-0010,True,Authentication successful,{}
2025-11-23 21:52:53.800879,USER-0001,True,Authentication successful,"{'device_id': 'DEV-0075', 'location': 'office', 'ip_address': '16.192.49.15'}"
2025-11-23 21:52:53.800888,USER-0030,True,Authentication successful,{}
2025-11-23 21:52:53.800928,USER-0006,True,Authentication successful,"{'device_id': 'DEV-0043', 'location': 'hybrid', 'ip_address': '25.5.237.157'}"
2025-11-23 21:52:53.800957,USER-0033,True,Authentication successful,"{'device_id': 'DEV-0050', 'location': 'office', 'ip_address': '103.57.250.152'}"
2025-11-23 21:52:53.800971,USER-0002,True,Authentication successful,{}
2025-11-23 21:52:53.801003,USER-0050,True,Authentication successful,"{'device_id': 'DEV-0053', 'location': 'hybrid', 'ip_address': '166.84.226.165'}"
2025-11-23 21:52:53.801041,USER-0022,True,Authentication successful,"{'device_id': 'DEV-0003', 'location': 'office', 'ip_address': '107.248.28.24'}"
2025-11-23 21:52:53.801050,USER-0010,True,Authentication successful,{}
2025-11-23 21:52:53.801061,USER-0034,True,Authentication successful,{}
2025-11-23 21:52:53.801073,USER-0029,True,Authentication successful,{}
2025-11-23 21:52:53.801084,USER-0021,True,Authentication successful,{}
2025-11-23 21:52:53.801117,USER-0014,True,Authentication successful,"{'device_id': 'DEV-0012', 'location': 'hybrid', 'ip_address': '147.93.199.8'}"
2025-11-23 21:52:53.801125,USER-0006,True,Authentication successful,{}
2025-11-23 21:52:53.801171,USER-0033,False,Invalid credentials,"{'device_id': 'DEV-0050', 'location': 'office', 'ip_address': '62.85.78.21'}"
2025-11-23 21:52:53.801201,USER-0014,True,Authentication successful,"{'device_id': 'DEV-0040', 'location': 'hybrid', 'ip_address': '121.11.116.138'}"
2025-11-23 21:52:53.801229,USER-0035,False,Invalid credentials,"{'device_id': 'DEV-0063', 'location': 'remote', 'ip_address': '219.58.151.246'}"
2025-11-23 21:52:53.801259,USER-0013,True,Authentication successful,"{'device_id': 'DEV-0064', 'location': 'remote', 'ip_address': '43.87.227.36'}"
2025-11-23 21:52:53.801269,USER-0018,True,Authentication successful,{}
2025-11-23 21:52:53.801281,USER-0003,True,Authentication successful,{}
2025-11-23 21:52:53.801293,USER-0004,True,Authentication successful,{}
2025-11-23 21:52:53.801327,USER-0037,True,Authentication successful,"{'device_id': 'DEV-0018', 'location': 'remote', 'ip_address': '183.200.236.105'}"
2025-11-23 21:52:53.801335,USER-0043,True,Authentication successful,{}
2025-11-23 21:52:53.801345,USER-0025,False,Invalid credentials,{}
2025-11-23 21:52:53.801378,USER-0009,True,Authentication successful,"{'device_id': 'DEV-0062', 'location': 'remote', 'ip_address': '168.130.130.200'}"
2025-11-23 21:52:53.801417,USER-0007,True,Authentication successful,"{'device_id': 'DEV-0048', 'location': 'remote', 'ip_address': '114.185.233.143'}"
2025-11-23 21:52:53.801454,USER-0024,True,Authentication successful,"{'device_id': 'DEV-0025', 'location': 'remote', 'ip_address': '17.12.53.65'}"
2025-11-23 21:52:53.801471,USER-0032,True,Authentication successful,{}
2025-11-23 21:52:53.801485,USER-0030,True,Authentication successful,{}
2025-11-23 21:52:53.801497,USER-0012,True,Authentication successful,{}
2025-11-23 21:52:53.801533,USER-0002,True,Authentication successful,"{'device_id': 'DEV-0033', 'location': 'hybrid', 'ip_address': '76.211.4.124'}"
2025-11-23 21:52:53.801542,USER-0022,True,Authentication successful,{}
2025-11-23 21:52:53.801555,USER-0041,True,Authentication successful,{}
2025-11-23 21:52:53.801590,USER-0021,True,Authentication successful,"{'device_id': 'DEV-0049', 'location': 'hybrid', 'ip_address': '78.242.209.72'}"
2025-11-23 21:52:53.801599,USER-0002,True,Authentication successful,{}
2025-11-23 21:52:53.801611,USER-0043,True,Authentication successful,{}
2025-11-23 21:52:53.801624,USER-0042,True,Authentication successful,{}
2025-11-23 21:52:53.801637,USER-0038,True,Authentication successful,{}
2025-11-23 21:52:53.801680,USER-0007,True,Authentication successful,"{'device_id': 'DEV-0048', 'location': 'remote', 'ip_address': '35.152.234.205'}"
2025-11-23 21:52:53.801689,USER-0023,True,Authentication successful,{}
2025-11-23 21:52:53.801702,USER-0043,True,Authentication successful,{}
2025-11-23 21:52:53.801741,USER-0024,True,Authentication successful,"{'device_id': 'DEV-0023', 'location': 'remote', 'ip_address': '39.103.92.210'}"
2025-11-23 21:52:53.801757,USER-0003,True,Authentication successful,{}
2025-11-23 21:52:53.801781,USER-0002,True,Authentication successful,{}
2025-11-23 21:52:53.801793,USER-0001,True,Authentication successful,{}
2025-11-23 21:52:53.801804,USER-0036,True,Authentication successful,{}
2025-11-23 21:52:53.801841,USER-0024,True,Authentication successful,"{'device_id': 'DEV-0025', 'location': 'remote', 'ip_address': '11.81.200.64'}"
2025-11-23 21:52:53.801850,USER-0015,True,Authentication successful,{}
2025-11-23 21:52:53.801864,USER-0001,True,Authentication successful,{}
2025-11-23 21:52:53.801876,USER-0031,True,Authentication successful,{}
2025-11-23 21:52:53.801911,USER-0027,True,Authentication successful,"{'device_id': 'DEV-0049', 'location': 'office', 'ip_address': '104.5.189.27'}"
2025-11-23 21:52:53.801943,USER-0044,True,Authentication successful,"{'device_id': 'DEV-0066', 'location': 'remote', 'ip_address': '29.51.253.158'}"
2025-11-23 21:52:53.801952,USER-0037,True,Authentication successful,{}
2025-11-23 21:52:53.801987,USER-0036,True,Authentication successful,"{'device_id': 'DEV-0059', 'location': 'hybrid', 'ip_address': '143.53.199.63'}"
2025-11-23 21:52:53.801996,USER-0043,True,Authentication successful,{}
2025-11-23 21:52:53.802009,USER-0023,True,Authentication successful,{}
2025-11-23 21:52:53.802022,USER-0002,True,Authentication successful,{}
2025-11-23 21:52:53.802040,USER-0015,True,Authentication successful,{}
2025-11-23 21:52:53.802095,USER-0011,True,Authentication successful,"{'device_id': 'DEV-0054', 'location': 'remote', 'ip_address': '57.86.247.200'}"
2025-11-23 21:52:53.802142,USER-0004,True,Authentication successful,"{'device_id': 'DEV-0011', 'location': 'office', 'ip_address': '172.130.175.125'}"
2025-11-23 21:52:53.802152,USER-0027,True,Authentication successful,{}
2025-11-23 21:52:53.802164,USER-0019,True,Authentication successful,{}
2025-11-23 21:52:53.802180,USER-0049,True,Authentication successful,{}
2025-11-23 21:52:53.802224,USER-0009,True,Authentication successful,"{'device_id': 'DEV-0062', 'location': 'remote', 'ip_address': '17.178.249.41'}"
2025-11-23 21:52:53.802233,USER-0024,True,Authentication successful,{}
2025-11-23 21:52:53.802269,USER-0002,True,Authentication successful,"{'device_id': 'DEV-0033', 'location': 'hybrid', 'ip_address': '62.94.29.81'}"
2025-11-23 21:52:53.802278,USER-0048,True,Authentication successful,{}
2025-11-23 21:52:53.802291,USER-0029,True,Authentication successful,{}
2025-11-23 21:52:53.802339,USER-0005,True,Authentication successful,"{'device_id': 'DEV-0004', 'location': 'hybrid', 'ip_address': '178.172.118.6'}"
2025-11-23 21:52:53.802349,USER-0029,True,Authentication successful,{}
2025-11-23 21:52:53.802384,USER-0047,True,Authentication successful,"{'device_id': 'DEV-0022', 'location': 'office', 'ip_address': '142.193.34.160'}"
2025-11-23 21:52:53.802417,USER-0001,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'office', 'ip_address': '25.193.220.238'}"
2025-11-23 21:52:53.802426,USER-0036,True,Authentication successful,{}
2025-11-23 21:52:53.802438,USER-0008,True,Authentication successful,{}
2025-11-23 21:52:53.802450,USER-0049,True,Authentication successful,{}
2025-11-23 21:52:53.802485,USER-0006,True,Authentication successful,"{'device_id': 'DEV-0068', 'location': 'hybrid', 'ip_address': '184.39.140.210'}"
2025-11-23 21:52:53.802494,USER-0024,True,Authentication successful,{}
2025-11-23 21:52:53.802547,USER-0019,True,Authentication successful,"{'device_id': 'DEV-0010', 'location': 'remote', 'ip_address': '128.194.124.9'}"
2025-11-23 21:52:53.802553,USER-0014,False,Invalid credentials,{}
2025-11-23 21:52:53.802583,USER-0037,True,Authentication successful,"{'device_id': 'DEV-0018', 'location': 'remote', 'ip_address': '35.169.191.177'}"
2025-11-23 21:52:53.802614,USER-0047,True,Authentication successful,"{'device_id': 'DEV-0022', 'location': 'office', 'ip_address': '10.40.150.161'}"
2025-11-23 21:52:53.802644,USER-0005,True,Authentication successful,"{'device_id': 'DEV-0004', 'location': 'hybrid', 'ip_address': '114.253.32.251'}"
2025-11-23 21:52:53.802653,USER-0013,True,Authentication successful,{}
2025-11-23 21:52:53.802695,USER-0030,True,Authentication successful,"{'device_id': 'DEV-0024', 'location': 'remote', 'ip_address': '60.159.106.51'}"
2025-11-23 21:52:53.802704,USER-0047,True,Authentication successful,{}
2025-11-23 21:52:53.802740,USER-0030,True,Authentication successful,"{'device_id': 'DEV-0024', 'location': 'remote', 'ip_address': '3.171.32.57'}"
2025-11-23 21:52:53.802748,USER-0004,True,Authentication successful,{}
2025-11-23 21:52:53.802783,USER-0007,True,Authentication successful,"{'device_id': 'DEV-0057', 'location': 'remote', 'ip_address': '77.53.165.209'}"
2025-11-23 21:52:53.802792,USER-0028,True,Authentication successful,{}
2025-11-23 21:52:53.802826,USER-0039,True,Authentication successful,"{'device_id': 'DEV-0051', 'location': 'office', 'ip_address': '148.184.15.209'}"
2025-11-23 21:52:53.802857,USER-0014,True,Authentication successful,"{'device_id': 'DEV-0012', 'location': 'hybrid', 'ip_address': '192.31.248.59'}"
2025-11-23 21:52:53.802887,USER-0008,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'hybrid', 'ip_address': '79.252.19.43'}"
2025-11-23 21:52:53.802896,USER-0034,True,Authentication successful,{}
2025-11-23 21:52:53.802939,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0026', 'location': 'remote', 'ip_address': '29.171.50.103'}"
2025-11-23 21:52:53.802950,USER-0032,True,Authentication successful,{}
2025-11-23 21:52:53.802963,USER-0039,True,Authentication successful,{}
2025-11-23 21:52:53.802996,USER-0030,True,Authentication successful,"{'device_id': 'DEV-0024', 'location': 'remote', 'ip_address': '114.93.173.216'}"
2025-11-23 21:52:53.803006,USER-0020,True,Authentication successful,{}
2025-11-23 21:52:53.803018,USER-0042,True,Authentication successful,{}
2025-11-23 21:52:53.803052,USER-0031,True,Authentication successful,"{'device_id': 'DEV-0009', 'location': 'remote', 'ip_address': '146.82.73.205'}"
2025-11-23 21:52:53.803067,USER-0040,True,Authentication successful,{}
2025-11-23 21:52:53.803081,USER-0037,True,Authentication successful,{}
2025-11-23 21:52:53.803116,USER-0031,True,Authentication successful,"{'device_id': 'DEV-0009', 'location': 'remote', 'ip_address': '54.43.214.84'}"
2025-11-23 21:52:53.803146,USER-0019,True,Authentication successful,"{'device_id': 'DEV-0010', 'location': 'remote', 'ip_address': '116.161.157.166'}"
2025-11-23 21:52:53.803155,USER-0002,True,Authentication successful,{}
2025-11-23 21:52:53.803187,USER-0001,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'office', 'ip_address': '64.128.163.229'}"
2025-11-23 21:52:53.803199,USER-0040,True,Authentication successful,{}
2025-11-23 21:52:53.803212,USER-0008,True,Authentication successful,{}
2025-11-23 21:52:53.803245,USER-0050,True,Authentication successful,"{'device_id': 'DEV-0074', 'location': 'hybrid', 'ip_address': '64.25.230.170'}"
2025-11-23 21:52:53.803275,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0063', 'location': 'remote', 'ip_address': '145.200.82.34'}"
2025-11-23 21:52:53.803305,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0073', 'location': 'remote', 'ip_address': '155.157.123.42'}"
2025-11-23 21:52:53.803334,USER-0030,True,Authentication successful,"{'device_id': 'DEV-0024', 'location': 'remote', 'ip_address': '70.239.105.63'}"
2025-11-23 21:52:53.803343,USER-0021,True,Authentication successful,{}
2025-11-23 21:52:53.803355,USER-0050,True,Authentication successful,{}
2025-11-23 21:52:53.803377,USER-0035,True,Authentication successful,{}
2025-11-23 21:52:53.803389,USER-0010,True,Authentication successful,{}
2025-11-23 21:52:53.803398,USER-0022,False,Invalid credentials,{}
2025-11-23 21:52:53.803413,USER-0035,True,Authentication successful,{}
2025-11-23 21:52:53.803425,USER-0040,True,Authentication successful,{}
2025-11-23 21:52:53.803437,USER-0007,True,Authentication successful,{}
2025-11-23 21:52:53.803448,USER-0010,True,Authentication successful,{}
2025-11-23 21:52:53.803462,USER-0016,True,Authentication successful,{}
2025-11-23 21:52:53.803499,USER-0049,True,Authentication successful,"{'device_id': 'DEV-0065', 'location': 'office', 'ip_address': '31.121.43.223'}"
2025-11-23 21:52:53.803533,USER-0024,True,Authentication successful,"{'device_id': 'DEV-0025', 'location': 'remote', 'ip_address': '177.54.230.128'}"
2025-11-23 21:52:53.803564,USER-0048,True,Authentication successful,"{'device_id': 'DEV-0056', 'location': 'hybrid', 'ip_address': '110.66.209.201'}"
2025-11-23 21:52:53.803594,USER-0010,True,Authentication successful,"{'device_id': 'DEV-0053', 'location': 'remote', 'ip_address': '203.244.210.218'}"
2025-11-23 21:52:53.803603,USER-0037,True,Authentication successful,{}
2025-11-23 21:52:53.803636,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0063', 'location': 'remote', 'ip_address': '173.13.189.142'}"
2025-11-23 21:52:53.803666,USER-0027,True,Authentication successful,"{'device_id': 'DEV-0069', 'location': 'office', 'ip_address': '18.218.203.143'}"
2025-11-23 21:52:53.803695,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0012', 'location': 'remote', 'ip_address': '87.245.102.82'}"
2025-11-23 21:52:53.803725,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0036', 'location': 'remote', 'ip_address': '110.100.10.99'}"
2025-11-23 21:52:53.803767,USER-0025,True,Authentication successful,"{'device_id': 'DEV-0075', 'location': 'office', 'ip_address': '30.190.17.162'}"
2025-11-23 21:52:53.803797,USER-0015,True,Authentication successful,"{'device_id': 'DEV-0036', 'location': 'remote', 'ip_address': '187.220.123.48'}"
2025-11-23 21:52:53.803827,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0008', 'location': 'remote', 'ip_address': '178.201.17.108'}"
2025-11-23 21:52:53.803839,USER-0020,True,Authentication successful,{}
2025-11-23 21:52:53.803852,USER-0024,True,Authentication successful,{}
2025-11-23 21:52:53.803885,USER-0039,True,Authentication successful,"{'device_id': 'DEV-0051', 'location': 'office', 'ip_address': '181.248.13.169'}"
2025-11-23 21:52:53.803915,USER-0003,True,Authentication successful,"{'device_id': 'DEV-0047', 'location': 'hybrid', 'ip_address': '169.188.58.122'}"
2025-11-23 21:52:53.803944,USER-0010,True,Authentication successful,"{'device_id': 'DEV-0003', 'location': 'remote', 'ip_address': '191.240.224.239'}"
2025-11-23 21:52:53.803953,USER-0021,True,Authentication successful,{}
2025-11-23 21:52:53.803964,USER-0047,True,Authentication successful,{}
2025-11-23 21:52:53.803977,USER-0003,True,Authentication successful,{}
2025-11-23 21:52:53.803989,USER-0013,True,Authentication successful,{}
2025-11-23 21:52:53.804000,USER-0016,True,Authentication successful,{}
2025-11-23 21:52:53.804034,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0063', 'location': 'remote', 'ip_address': '125.129.124.249'}"
2025-11-23 21:52:53.804042,USER-0003,True,Authentication successful,{}
2025-11-23 21:52:53.804073,USER-0010,False,Invalid credentials,"{'device_id': 'DEV-0005', 'location': 'remote', 'ip_address': '96.220.159.91'}"
2025-11-23 21:52:53.804110,USER-0044,True,Authentication successful,{}
2025-11-23 21:52:53.804150,USER-0032,True,Authentication successful,"{'device_id': 'DEV-0014', 'location': 'remote', 'ip_address': '86.237.102.217'}"
2025-11-23 21:52:53.804187,USER-0046,True,Authentication successful,"{'device_id': 'DEV-0048', 'location': 'remote', 'ip_address': '104.203.6.130'}"
