timestamp,user_id,device_id,app_id,granted,reason,action
2025-11-23 21:52:53.799871,USER-0029,DEV-0061,APP-0010,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.799949,USER-0040,DEV-0019,APP-0002,False,"Authentication method not sufficient (required: ['mfa', 'password'])",
2025-11-23 21:52:53.800026,USER-0023,DEV-0046,APP-0001,False,"Authentication method not sufficient (required: ['mfa', 'biometric']); User risk score too high (max: 30)",
2025-11-23 21:52:53.800157,USER-0006,DEV-0043,APP-0003,False,"Authentication method not sufficient (required: ['mfa', 'password'])",
2025-11-23 21:52:53.800232,USER-0038,DEV-0071,APP-0005,False,"Device validation failed: Trust score too low (required: 70, current: 60)",
2025-11-23 21:52:53.800263,USER-0001,DEV-0030,APP-0006,False,"Device validation failed: Trust score too low (required: 70, current: 62)",
2025-11-23 21:52:53.800317,USER-0049,DEV-0065,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 61)",
2025-11-23 21:52:53.800329,USER-0045,DEV-0042,APP-0007,False,"Device validation failed: Trust score too low (required: 70, current: 65)",
2025-11-23 21:52:53.800373,USER-0008,DEV-0035,APP-0005,False,"Device validation failed: Trust score too low (required: 70, current: 66)",
2025-11-23 21:52:53.800419,USER-0025,DEV-0013,APP-0003,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.800440,USER-0010,DEV-0010,APP-0002,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.800453,USER-0025,DEV-0049,APP-0002,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.800465,USER-0008,DEV-0037,APP-0007,False,"Device validation failed: Trust score too low (required: 70, current: 65)",
2025-11-23 21:52:53.800512,USER-0009,DEV-0062,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 64)",
2025-11-23 21:52:53.800525,USER-0013,DEV-0064,APP-0008,False,Authentication method not sufficient (required: ['password']),
2025-11-23 21:52:53.800574,USER-0039,DEV-0051,APP-0006,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.800585,USER-0015,DEV-0037,APP-0004,False,"Device validation failed: Trust score too low (required: 70, current: 65)",
2025-11-23 21:52:53.800604,USER-0011,DEV-0054,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 61)",
2025-11-23 21:52:53.800661,USER-0014,DEV-0012,APP-0006,False,Insufficient access level (required: 3); User risk score too high (max: 30),
2025-11-23 21:52:53.800674,USER-0018,DEV-0021,APP-0004,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.800719,USER-0027,DEV-0018,APP-0001,False,"Device validation failed: Trust score too low (required: 70, current: 64)",
2025-11-23 21:52:53.800761,USER-0043,DEV-0036,APP-0007,False,Authentication method not sufficient (required: ['password']),
2025-11-23 21:52:53.800803,USER-0006,DEV-0068,APP-0004,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.800845,USER-0010,DEV-0016,APP-0004,False,Authentication method not sufficient (required: ['password']),
2025-11-23 21:52:53.800889,USER-0030,DEV-0024,APP-0005,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.800972,USER-0002,DEV-0033,APP-0002,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.801051,USER-0010,DEV-0008,APP-0008,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.801062,USER-0034,DEV-0006,APP-0002,False,"Authentication method not sufficient (required: ['mfa', 'password'])",
2025-11-23 21:52:53.801074,USER-0029,DEV-0061,APP-0007,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.801085,USER-0021,DEV-0072,APP-0005,False,"Device validation failed: Trust score too low (required: 70, current: 68)",
2025-11-23 21:52:53.801126,USER-0006,DEV-0038,APP-0003,False,"Device validation failed: Trust score too low (required: 70, current: 62)",
2025-11-23 21:52:53.801270,USER-0018,DEV-0021,APP-0010,False,Insufficient access level (required: 2),
2025-11-23 21:52:53.801282,USER-0003,DEV-0047,APP-0002,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.801294,USER-0004,DEV-0064,APP-0010,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.801336,USER-0043,DEV-0036,APP-0007,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.801473,USER-0032,DEV-0014,APP-0004,False,Authentication method not sufficient (required: ['password']),
2025-11-23 21:52:53.801486,USER-0030,DEV-0024,APP-0005,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.801497,USER-0012,DEV-0029,APP-0006,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.801543,USER-0022,DEV-0003,APP-0008,False,Authentication method not sufficient (required: ['password']),
2025-11-23 21:52:53.801556,USER-0041,DEV-0002,APP-0009,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.801600,USER-0002,DEV-0008,APP-0009,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.801612,USER-0043,DEV-0036,APP-0002,False,Insufficient access level (required: 2); User risk score too high (max: 50),
2025-11-23 21:52:53.801625,USER-0042,DEV-0015,APP-0007,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.801638,USER-0038,DEV-0016,APP-0010,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.801690,USER-0023,DEV-0007,APP-0007,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.801703,USER-0043,DEV-0036,APP-0003,False,Insufficient access level (required: 2); User risk score too high (max: 50),
2025-11-23 21:52:53.801763,USER-0003,DEV-0047,APP-0009,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.801782,USER-0002,DEV-0008,APP-0005,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.801793,USER-0001,DEV-0075,APP-0001,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.801805,USER-0036,DEV-0020,APP-0003,False,"Authentication method not sufficient (required: ['mfa', 'password'])",
2025-11-23 21:52:53.801851,USER-0015,DEV-0023,APP-0001,False,"Insufficient access level (required: 3); Authentication method not sufficient (required: ['mfa', 'biometric']); User risk score too high (max: 30)",
2025-11-23 21:52:53.801865,USER-0001,DEV-0075,APP-0006,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.801877,USER-0031,DEV-0009,APP-0001,False,Device validation failed: Device is quarantined,
2025-11-23 21:52:53.801953,USER-0037,DEV-0018,APP-0003,False,"Device validation failed: Trust score too low (required: 70, current: 64)",
2025-11-23 21:52:53.801997,USER-0043,DEV-0036,APP-0003,False,Insufficient access level (required: 2); User risk score too high (max: 50),
2025-11-23 21:52:53.802010,USER-0023,DEV-0007,APP-0003,False,"Authentication method not sufficient (required: ['mfa', 'password']); User risk score too high (max: 50)",
2025-11-23 21:52:53.802023,USER-0002,DEV-0008,APP-0009,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.802041,USER-0015,DEV-0071,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 64)",
2025-11-23 21:52:53.802153,USER-0027,DEV-0035,APP-0006,False,"Device validation failed: Trust score too low (required: 70, current: 66)",
2025-11-23 21:52:53.802165,USER-0019,DEV-0010,APP-0003,False,"Authentication method not sufficient (required: ['mfa', 'password'])",
2025-11-23 21:52:53.802181,USER-0049,DEV-0065,APP-0009,False,"Device validation failed: Trust score too low (required: 70, current: 61)",
2025-11-23 21:52:53.802234,USER-0024,DEV-0025,APP-0001,False,"Device validation failed: Trust score too low (required: 70, current: 65)",
2025-11-23 21:52:53.802279,USER-0048,DEV-0017,APP-0003,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.802292,USER-0029,DEV-0061,APP-0005,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.802350,USER-0029,DEV-0052,APP-0010,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.802427,USER-0036,DEV-0009,APP-0003,False,Device validation failed: Device is quarantined,
2025-11-23 21:52:53.802439,USER-0008,DEV-0035,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 66)",
2025-11-23 21:52:53.802451,USER-0049,DEV-0065,APP-0001,False,"Device validation failed: Trust score too low (required: 70, current: 61)",
2025-11-23 21:52:53.802495,USER-0024,DEV-0025,APP-0008,False,"Device validation failed: Trust score too low (required: 70, current: 65)",
2025-11-23 21:52:53.802655,USER-0013,DEV-0064,APP-0010,False,"Authentication method not sufficient (required: ['mfa', 'password'])",
2025-11-23 21:52:53.802705,USER-0047,DEV-0022,APP-0002,False,Device validation failed: Device is quarantined,
2025-11-23 21:52:53.802749,USER-0004,DEV-0020,APP-0007,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.802794,USER-0028,DEV-0032,APP-0007,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.802897,USER-0034,DEV-0068,APP-0003,False,"Authentication method not sufficient (required: ['mfa', 'password']); User risk score too high (max: 50)",
2025-11-23 21:52:53.802951,USER-0032,DEV-0014,APP-0009,False,Insufficient access level (required: 2); User risk score too high (max: 50),
2025-11-23 21:52:53.802964,USER-0039,DEV-0051,APP-0007,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.803007,USER-0020,DEV-0060,APP-0010,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.803019,USER-0042,DEV-0015,APP-0006,False,"Insufficient access level (required: 3); Authentication method not sufficient (required: ['mfa', 'biometric'])",
2025-11-23 21:52:53.803068,USER-0040,DEV-0019,APP-0005,False,Insufficient access level (required: 4); User risk score too high (max: 30),
2025-11-23 21:52:53.803081,USER-0037,DEV-0018,APP-0005,False,"Device validation failed: Trust score too low (required: 70, current: 64)",
2025-11-23 21:52:53.803156,USER-0002,DEV-0008,APP-0009,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.803200,USER-0040,DEV-0019,APP-0009,False,"Authentication method not sufficient (required: ['mfa', 'password']); User risk score too high (max: 50)",
2025-11-23 21:52:53.803212,USER-0008,DEV-0035,APP-0005,False,"Device validation failed: Trust score too low (required: 70, current: 66)",
2025-11-23 21:52:53.803344,USER-0021,DEV-0049,APP-0010,False,"Authentication method not sufficient (required: ['mfa', 'password']); User risk score too high (max: 50)",
2025-11-23 21:52:53.803356,USER-0050,DEV-0052,APP-0002,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.803377,USER-0035,DEV-0063,APP-0006,False,User risk score too high (max: 30),
2025-11-23 21:52:53.803390,USER-0010,DEV-0004,APP-0009,False,User risk score too high (max: 50),
2025-11-23 21:52:53.803414,USER-0035,DEV-0063,APP-0002,False,User risk score too high (max: 50),
2025-11-23 21:52:53.803426,USER-0040,DEV-0019,APP-0007,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.803438,USER-0007,DEV-0057,APP-0001,False,"Device validation failed: Trust score too low (required: 70, current: 60)",
2025-11-23 21:52:53.803451,USER-0010,DEV-0065,APP-0010,False,"Device validation failed: Trust score too low (required: 70, current: 61)",
2025-11-23 21:52:53.803463,USER-0016,DEV-0023,APP-0003,False,Insufficient access level (required: 2); User risk score too high (max: 50),
2025-11-23 21:52:53.803603,USER-0037,DEV-0055,APP-0006,False,Insufficient access level (required: 3); User risk score too high (max: 30),
2025-11-23 21:52:53.803840,USER-0020,DEV-0060,APP-0002,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.803852,USER-0024,DEV-0023,APP-0005,False,User risk score too high (max: 30),
2025-11-23 21:52:53.803954,USER-0021,DEV-0072,APP-0010,False,"Device validation failed: Trust score too low (required: 70, current: 69)",
2025-11-23 21:52:53.803965,USER-0047,DEV-0022,APP-0002,False,Device validation failed: Device is quarantined,
2025-11-23 21:52:53.803978,USER-0003,DEV-0047,APP-0008,False,User risk score too high (max: 50),
2025-11-23 21:52:53.803990,USER-0013,DEV-0064,APP-0005,False,User risk score too high (max: 30),
2025-11-23 21:52:53.804001,USER-0016,DEV-0027,APP-0008,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.804043,USER-0003,DEV-0047,APP-0004,False,User risk score too high (max: 50),
2025-11-23 21:52:53.804111,USER-0044,DEV-0066,APP-0010,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.804201,USER-0016,DEV-0023,APP-0007,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.804218,USER-0022,DEV-0003,APP-0001,False,"Authentication method not sufficient (required: ['mfa', 'biometric']); User risk score too high (max: 30)",
2025-11-23 21:52:53.804235,USER-0038,DEV-0016,APP-0004,False,Authentication method not sufficient (required: ['password']),
2025-11-23 21:52:53.804375,USER-0014,DEV-0012,APP-0006,False,Insufficient access level (required: 3); User risk score too high (max: 30),
2025-11-23 21:52:53.804430,USER-0010,DEV-0068,APP-0002,False,User risk score too high (max: 50),
2025-11-23 21:52:53.804475,USER-0034,DEV-0046,APP-0008,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.804488,USER-0042,DEV-0015,APP-0004,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.804506,USER-0034,DEV-0061,APP-0002,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.804518,USER-0037,DEV-0055,APP-0007,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.804531,USER-0037,DEV-0055,APP-0007,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.804640,USER-0016,DEV-0068,APP-0003,False,Insufficient access level (required: 2); User risk score too high (max: 50),
2025-11-23 21:52:53.804652,USER-0041,DEV-0002,APP-0010,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.804695,USER-0046,DEV-0071,APP-0010,False,"Device validation failed: Trust score too low (required: 70, current: 64)",
2025-11-23 21:52:53.804706,USER-0013,DEV-0032,APP-0007,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.804717,USER-0039,DEV-0051,APP-0004,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.804818,USER-0026,DEV-0041,APP-0009,False,"Authentication method not sufficient (required: ['mfa', 'password'])",
2025-11-23 21:52:53.804830,USER-0018,DEV-0006,APP-0006,False,"Insufficient access level (required: 3); Authentication method not sufficient (required: ['mfa', 'biometric'])",
2025-11-23 21:52:53.804882,USER-0020,DEV-0060,APP-0005,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.804925,USER-0031,DEV-0009,APP-0006,False,Device validation failed: Device is quarantined,
2025-11-23 21:52:53.805038,USER-0013,DEV-0032,APP-0007,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.805169,USER-0042,DEV-0015,APP-0008,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.805212,USER-0016,DEV-0028,APP-0001,False,"Device validation failed: Trust score too low (required: 70, current: 69)",
2025-11-23 21:52:53.805317,USER-0008,DEV-0034,APP-0006,False,"Authentication method not sufficient (required: ['mfa', 'biometric']); User risk score too high (max: 30)",
2025-11-23 21:52:53.805331,USER-0009,DEV-0062,APP-0007,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.805343,USER-0008,DEV-0037,APP-0004,False,"Device validation failed: Trust score too low (required: 70, current: 65)",
2025-11-23 21:52:53.805429,USER-0039,DEV-0051,APP-0010,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.805518,USER-0034,DEV-0038,APP-0003,False,"Device validation failed: Trust score too low (required: 70, current: 62)",
2025-11-23 21:52:53.805548,USER-0016,DEV-0008,APP-0003,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.805572,USER-0033,DEV-0044,APP-0007,False,Authentication method not sufficient (required: ['password']),
2025-11-23 21:52:53.805602,USER-0019,DEV-0010,APP-0003,False,"Authentication method not sufficient (required: ['mfa', 'password']); User risk score too high (max: 50)",
2025-11-23 21:52:53.805666,USER-0027,DEV-0032,APP-0007,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.805679,USER-0021,DEV-0072,APP-0007,False,"Device validation failed: Trust score too low (required: 70, current: 69)",
2025-11-23 21:52:53.805698,USER-0032,DEV-0014,APP-0003,False,Insufficient access level (required: 2); User risk score too high (max: 50),
2025-11-23 21:52:53.805711,USER-0016,DEV-0037,APP-0003,False,"Device validation failed: Trust score too low (required: 70, current: 65)",
2025-11-23 21:52:53.805722,USER-0015,DEV-0016,APP-0001,False,"Insufficient access level (required: 3); Authentication method not sufficient (required: ['mfa', 'biometric']); User risk score too high (max: 30)",
2025-11-23 21:52:53.805773,USER-0003,DEV-0047,APP-0003,False,Insufficient access level (required: 2); User risk score too high (max: 50),
2025-11-23 21:52:53.805795,USER-0032,DEV-0014,APP-0006,False,Insufficient access level (required: 3); User risk score too high (max: 30),
2025-11-23 21:52:53.805843,USER-0048,DEV-0056,APP-0007,False,Authentication method not sufficient (required: ['password']),
2025-11-23 21:52:53.805896,USER-0041,DEV-0002,APP-0009,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.805909,USER-0017,DEV-0059,APP-0004,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.805990,USER-0010,DEV-0040,APP-0008,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.806011,USER-0030,DEV-0024,APP-0010,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.806127,USER-0013,DEV-0064,APP-0001,False,User risk score too high (max: 30),
2025-11-23 21:52:53.806187,USER-0022,DEV-0003,APP-0003,False,"Authentication method not sufficient (required: ['mfa', 'password']); User risk score too high (max: 50)",
2025-11-23 21:52:53.806263,USER-0019,DEV-0010,APP-0001,False,"Authentication method not sufficient (required: ['mfa', 'biometric']); User risk score too high (max: 30)",
2025-11-23 21:52:53.806277,USER-0012,DEV-0029,APP-0004,False,Authentication method not sufficient (required: ['password']),
2025-11-23 21:52:53.806388,USER-0019,DEV-0010,APP-0007,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.806461,USER-0021,DEV-0049,APP-0004,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.806473,USER-0046,DEV-0005,APP-0006,False,"Device validation failed: Trust score too low (required: 70, current: 68)",
2025-11-23 21:52:53.806515,USER-0020,DEV-0060,APP-0003,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.806619,USER-0042,DEV-0015,APP-0007,True,All ZTA policies satisfied,read
2025-11-23 21:52:53.806758,USER-0007,DEV-0057,APP-0010,False,"Device validation failed: Trust score too low (required: 70, current: 60)",
2025-11-23 21:52:53.806781,USER-0043,DEV-0045,APP-0004,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.806793,USER-0032,DEV-0014,APP-0007,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.806840,USER-0004,DEV-0050,APP-0001,False,"Insufficient access level (required: 3); Authentication method not sufficient (required: ['mfa', 'biometric']); User risk score too high (max: 30)",
2025-11-23 21:52:53.806922,USER-0001,DEV-0030,APP-0009,False,"Device validation failed: Trust score too low (required: 70, current: 62)",
2025-11-23 21:52:53.806934,USER-0012,DEV-0029,APP-0004,False,Authentication method not sufficient (required: ['password']),
2025-11-23 21:52:53.806962,USER-0003,DEV-0047,APP-0008,False,User risk score too high (max: 50),
2025-11-23 21:52:53.806980,USER-0025,DEV-0051,APP-0006,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.807022,USER-0050,DEV-0071,APP-0007,False,"Device validation failed: Trust score too low (required: 70, current: 64)",
2025-11-23 21:52:53.807072,USER-0015,DEV-0023,APP-0008,False,User risk score too high (max: 50),
2025-11-23 21:52:53.807144,USER-0021,DEV-0049,APP-0001,False,User risk score too high (max: 30),
2025-11-23 21:52:53.807259,USER-0006,DEV-0043,APP-0005,False,User risk score too high (max: 30),
2025-11-23 21:52:53.807302,USER-0005,DEV-0004,APP-0001,False,"Insufficient access level (required: 3); Authentication method not sufficient (required: ['mfa', 'biometric'])",
2025-11-23 21:52:53.807315,USER-0027,DEV-0013,APP-0004,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.807419,USER-0021,DEV-0072,APP-0010,False,"Device validation failed: Trust score too low (required: 70, current: 69)",
2025-11-23 21:52:53.807431,USER-0003,DEV-0047,APP-0006,False,"Insufficient access level (required: 3); Authentication method not sufficient (required: ['mfa', 'biometric']); User risk score too high (max: 30)",
2025-11-23 21:52:53.807473,USER-0026,DEV-0039,APP-0010,False,"Device validation failed: Trust score too low (required: 70, current: 67)",
2025-11-23 21:52:53.807484,USER-0030,DEV-0024,APP-0003,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.807559,USER-0022,DEV-0003,APP-0010,False,"Authentication method not sufficient (required: ['mfa', 'password']); User risk score too high (max: 50)",
2025-11-23 21:52:53.807571,USER-0003,DEV-0047,APP-0007,False,User risk score too high (max: 50),
2025-11-23 21:52:53.807584,USER-0030,DEV-0024,APP-0007,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.807595,USER-0010,DEV-0059,APP-0006,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.807648,USER-0040,DEV-0019,APP-0009,False,"Authentication method not sufficient (required: ['mfa', 'password']); User risk score too high (max: 50)",
2025-11-23 21:52:53.807660,USER-0033,DEV-0050,APP-0003,False,Insufficient access level (required: 2); User risk score too high (max: 50),
2025-11-23 21:52:53.807703,USER-0029,DEV-0061,APP-0002,False,Insufficient access level (required: 2); User risk score too high (max: 50),
2025-11-23 21:52:53.807715,USER-0006,DEV-0038,APP-0009,False,"Device validation failed: Trust score too low (required: 70, current: 62)",
2025-11-23 21:52:53.807766,USER-0044,DEV-0066,APP-0003,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.807807,USER-0017,DEV-0026,APP-0001,False,"Device validation failed: Trust score too low (required: 70, current: 66)",
2025-11-23 21:52:53.807852,USER-0050,DEV-0065,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 61)",
2025-11-23 21:52:53.807894,USER-0037,DEV-0055,APP-0004,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.807906,USER-0014,DEV-0012,APP-0002,False,User risk score too high (max: 50),
2025-11-23 21:52:53.807918,USER-0008,DEV-0034,APP-0003,False,"Authentication method not sufficient (required: ['mfa', 'password']); User risk score too high (max: 50)",
2025-11-23 21:52:53.807959,USER-0035,DEV-0063,APP-0010,False,User risk score too high (max: 50),
2025-11-23 21:52:53.808093,USER-0040,DEV-0019,APP-0008,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-11-23 21:52:53.808135,USER-0006,DEV-0038,APP-0007,False,"Device validation failed: Trust score too low (required: 70, current: 62)",
2025-11-23 21:52:53.808176,USER-0030,DEV-0024,APP-0006,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.808186,USER-0031,DEV-0009,APP-0010,False,Device validation failed: Device is quarantined,
2025-11-23 21:52:53.808253,USER-0005,DEV-0004,APP-0010,False,Insufficient access level (required: 2),
2025-11-23 21:52:53.808294,USER-0003,DEV-0047,APP-0002,False,Insufficient access level (required: 2); User risk score too high (max: 50),
2025-11-23 21:52:53.808335,USER-0023,DEV-0007,APP-0009,False,"Authentication method not sufficient (required: ['mfa', 'password']); User risk score too high (max: 50)",
2025-11-23 21:52:53.808351,USER-0030,DEV-0024,APP-0004,False,Device validation failed: Device is not compliant,
2025-11-23 21:52:53.808362,USER-0037,DEV-0055,APP-0001,False,Insufficient access level (required: 3); User risk score too high (max: 30),
2025-11-23 21:52:53.808401,USER-0016,DEV-0050,APP-0006,False,Insufficient access level (required: 3); User risk score too high (max: 30),
