timestamp,user_id,success,reason,context
2025-11-03 21:24:59.813653,USER-0002,True,Authentication successful,{}
2025-11-03 21:24:59.813682,USER-0044,True,Authentication successful,"{'device_id': 'DEV-0070', 'location': 'hybrid', 'ip_address': '109.4.247.156'}"
2025-11-03 21:24:59.813709,USER-0026,True,Authentication successful,"{'device_id': 'DEV-0025', 'location': 'hybrid', 'ip_address': '81.178.41.95'}"
2025-11-03 21:24:59.813717,USER-0034,True,Authentication successful,{}
2025-11-03 21:24:59.813749,USER-0023,True,Authentication successful,{}
2025-11-03 21:24:59.813782,USER-0034,True,Authentication successful,"{'device_id': 'DEV-0008', 'location': 'remote', 'ip_address': '92.190.85.12'}"
2025-11-03 21:24:59.813790,USER-0006,True,Authentication successful,{}
2025-11-03 21:24:59.813806,USER-0011,True,Authentication successful,{}
2025-11-03 21:24:59.813837,USER-0033,True,Authentication successful,"{'device_id': 'DEV-0058', 'location': 'office', 'ip_address': '177.49.139.199'}"
2025-11-03 21:24:59.813865,USER-0047,True,Authentication successful,"{'device_id': 'DEV-0021', 'location': 'remote', 'ip_address': '49.16.80.71'}"
2025-11-03 21:24:59.813894,USER-0005,True,Authentication successful,"{'device_id': 'DEV-0037', 'location': 'office', 'ip_address': '49.140.65.99'}"
2025-11-03 21:24:59.813923,USER-0014,True,Authentication successful,"{'device_id': 'DEV-0018', 'location': 'office', 'ip_address': '147.232.171.113'}"
2025-11-03 21:24:59.813958,USER-0039,True,Authentication successful,"{'device_id': 'DEV-0045', 'location': 'office', 'ip_address': '197.196.158.74'}"
2025-11-03 21:24:59.813968,USER-0039,True,Authentication successful,{}
2025-11-03 21:24:59.814009,USER-0001,True,Authentication successful,"{'device_id': 'DEV-0045', 'location': 'remote', 'ip_address': '32.4.17.55'}"
2025-11-03 21:24:59.814017,USER-0048,True,Authentication successful,{}
2025-11-03 21:24:59.814048,USER-0025,True,Authentication successful,"{'device_id': 'DEV-0048', 'location': 'remote', 'ip_address': '189.151.220.245'}"
2025-11-03 21:24:59.814065,USER-0019,True,Authentication successful,{}
2025-11-03 21:24:59.814097,USER-0003,True,Authentication successful,"{'device_id': 'DEV-0062', 'location': 'remote', 'ip_address': '95.181.94.45'}"
2025-11-03 21:24:59.814105,USER-0011,True,Authentication successful,{}
2025-11-03 21:24:59.814135,USER-0041,True,Authentication successful,"{'device_id': 'DEV-0038', 'location': 'remote', 'ip_address': '85.207.102.127'}"
2025-11-03 21:24:59.814143,USER-0044,True,Authentication successful,{}
2025-11-03 21:24:59.814178,USER-0005,True,Authentication successful,"{'device_id': 'DEV-0013', 'location': 'office', 'ip_address': '222.181.120.223'}"
2025-11-03 21:24:59.814191,USER-0003,True,Authentication successful,{}
2025-11-03 21:24:59.814203,USER-0030,True,Authentication successful,{}
2025-11-03 21:24:59.814219,USER-0038,True,Authentication successful,{}
2025-11-03 21:24:59.814251,USER-0015,True,Authentication successful,"{'device_id': 'DEV-0061', 'location': 'office', 'ip_address': '172.55.30.249'}"
2025-11-03 21:24:59.814267,USER-0024,True,Authentication successful,{}
2025-11-03 21:24:59.814298,USER-0006,True,Authentication successful,"{'device_id': 'DEV-0057', 'location': 'office', 'ip_address': '45.23.254.71'}"
2025-11-03 21:24:59.814306,USER-0039,True,Authentication successful,{}
2025-11-03 21:24:59.814316,USER-0033,True,Authentication successful,{}
2025-11-03 21:24:59.814349,USER-0017,True,Authentication successful,"{'device_id': 'DEV-0024', 'location': 'hybrid', 'ip_address': '51.206.151.237'}"
2025-11-03 21:24:59.814376,USER-0005,True,Authentication successful,"{'device_id': 'DEV-0037', 'location': 'office', 'ip_address': '32.170.38.186'}"
2025-11-03 21:24:59.814384,USER-0020,True,Authentication successful,{}
2025-11-03 21:24:59.814395,USER-0049,True,Authentication successful,{}
2025-11-03 21:24:59.814404,USER-0038,True,Authentication successful,{}
2025-11-03 21:24:59.814416,USER-0024,True,Authentication successful,{}
2025-11-03 21:24:59.814425,USER-0045,False,Invalid credentials,{}
2025-11-03 21:24:59.814432,USER-0037,True,Authentication successful,{}
2025-11-03 21:24:59.814468,USER-0021,True,Authentication successful,"{'device_id': 'DEV-0012', 'location': 'remote', 'ip_address': '165.193.87.178'}"
2025-11-03 21:24:59.814476,USER-0006,True,Authentication successful,{}
2025-11-03 21:24:59.814511,USER-0020,True,Authentication successful,"{'device_id': 'DEV-0041', 'location': 'office', 'ip_address': '139.124.228.178'}"
2025-11-03 21:24:59.814528,USER-0029,True,Authentication successful,{}
2025-11-03 21:24:59.814545,USER-0028,True,Authentication successful,{}
2025-11-03 21:24:59.814553,USER-0007,False,Invalid credentials,{}
2025-11-03 21:24:59.814560,USER-0040,True,Authentication successful,{}
2025-11-03 21:24:59.814571,USER-0034,True,Authentication successful,{}
2025-11-03 21:24:59.814595,USER-0044,True,Authentication successful,{}
2025-11-03 21:24:59.814682,USER-0017,True,Authentication successful,"{'device_id': 'DEV-0024', 'location': 'hybrid', 'ip_address': '73.27.82.143'}"
2025-11-03 21:24:59.814690,USER-0048,True,Authentication successful,{}
2025-11-03 21:24:59.814725,USER-0048,True,Authentication successful,{}
2025-11-03 21:24:59.814765,USER-0017,True,Authentication successful,"{'device_id': 'DEV-0024', 'location': 'hybrid', 'ip_address': '74.186.137.253'}"
2025-11-03 21:24:59.814774,USER-0011,True,Authentication successful,{}
2025-11-03 21:24:59.814792,USER-0017,True,Authentication successful,{}
2025-11-03 21:24:59.814804,USER-0036,True,Authentication successful,{}
2025-11-03 21:24:59.814845,USER-0040,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'hybrid', 'ip_address': '7.3.139.87'}"
2025-11-03 21:24:59.814853,USER-0001,True,Authentication successful,{}
2025-11-03 21:24:59.814868,USER-0030,False,Invalid credentials,{}
2025-11-03 21:24:59.814876,USER-0050,True,Authentication successful,{}
2025-11-03 21:24:59.814911,USER-0021,True,Authentication successful,"{'device_id': 'DEV-0014', 'location': 'remote', 'ip_address': '175.98.153.37'}"
2025-11-03 21:24:59.814919,USER-0046,True,Authentication successful,{}
2025-11-03 21:24:59.814947,USER-0042,False,Invalid credentials,"{'device_id': 'DEV-0067', 'location': 'remote', 'ip_address': '112.238.51.91'}"
2025-11-03 21:24:59.814955,USER-0038,True,Authentication successful,{}
2025-11-03 21:24:59.814985,USER-0029,True,Authentication successful,"{'device_id': 'DEV-0073', 'location': 'remote', 'ip_address': '167.60.183.189'}"
2025-11-03 21:24:59.815012,USER-0018,True,Authentication successful,"{'device_id': 'DEV-0073', 'location': 'office', 'ip_address': '142.74.108.67'}"
2025-11-03 21:24:59.815020,USER-0045,True,Authentication successful,{}
2025-11-03 21:24:59.815030,USER-0044,True,Authentication successful,{}
2025-11-03 21:24:59.815040,USER-0046,True,Authentication successful,{}
2025-11-03 21:24:59.815050,USER-0005,True,Authentication successful,{}
2025-11-03 21:24:59.815097,USER-0049,True,Authentication successful,{}
2025-11-03 21:24:59.815109,USER-0041,True,Authentication successful,{}
2025-11-03 21:24:59.815144,USER-0001,False,Invalid credentials,"{'device_id': 'DEV-0045', 'location': 'remote', 'ip_address': '176.19.165.84'}"
2025-11-03 21:24:59.815171,USER-0044,True,Authentication successful,"{'device_id': 'DEV-0070', 'location': 'hybrid', 'ip_address': '163.214.225.9'}"
2025-11-03 21:24:59.815184,USER-0015,True,Authentication successful,{}
2025-11-03 21:24:59.815213,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0022', 'location': 'remote', 'ip_address': '39.184.207.68'}"
2025-11-03 21:24:59.815222,USER-0027,True,Authentication successful,{}
2025-11-03 21:24:59.815233,USER-0046,True,Authentication successful,{}
2025-11-03 21:24:59.815263,USER-0015,True,Authentication successful,"{'device_id': 'DEV-0061', 'location': 'office', 'ip_address': '181.218.60.230'}"
2025-11-03 21:24:59.815277,USER-0014,True,Authentication successful,{}
2025-11-03 21:24:59.815308,USER-0015,True,Authentication successful,"{'device_id': 'DEV-0061', 'location': 'office', 'ip_address': '161.180.200.221'}"
2025-11-03 21:24:59.815335,USER-0033,True,Authentication successful,"{'device_id': 'DEV-0012', 'location': 'office', 'ip_address': '56.95.75.43'}"
2025-11-03 21:24:59.815359,USER-0036,False,Invalid credentials,"{'device_id': 'DEV-0017', 'location': 'hybrid', 'ip_address': '6.23.125.38'}"
2025-11-03 21:24:59.815367,USER-0021,True,Authentication successful,{}
2025-11-03 21:24:59.815397,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0022', 'location': 'remote', 'ip_address': '71.210.153.100'}"
2025-11-03 21:24:59.815424,USER-0012,True,Authentication successful,"{'device_id': 'DEV-0043', 'location': 'hybrid', 'ip_address': '50.137.203.12'}"
2025-11-03 21:24:59.815458,USER-0048,True,Authentication successful,"{'device_id': 'DEV-0065', 'location': 'remote', 'ip_address': '180.43.171.107'}"
2025-11-03 21:24:59.815466,USER-0025,True,Authentication successful,{}
2025-11-03 21:24:59.815501,USER-0034,True,Authentication successful,"{'device_id': 'DEV-0003', 'location': 'remote', 'ip_address': '141.97.103.55'}"
2025-11-03 21:24:59.815529,USER-0041,True,Authentication successful,"{'device_id': 'DEV-0052', 'location': 'remote', 'ip_address': '41.246.95.12'}"
2025-11-03 21:24:59.815544,USER-0035,True,Authentication successful,{}
2025-11-03 21:24:59.815563,USER-0014,True,Authentication successful,{}
2025-11-03 21:24:59.815574,USER-0013,True,Authentication successful,{}
2025-11-03 21:24:59.815617,USER-0033,True,Authentication successful,"{'device_id': 'DEV-0038', 'location': 'office', 'ip_address': '223.61.51.255'}"
2025-11-03 21:24:59.815631,USER-0030,True,Authentication successful,{}
2025-11-03 21:24:59.815640,USER-0042,False,Invalid credentials,{}
2025-11-03 21:24:59.815667,USER-0023,True,Authentication successful,"{'device_id': 'DEV-0007', 'location': 'office', 'ip_address': '148.151.174.78'}"
2025-11-03 21:24:59.815694,USER-0039,True,Authentication successful,"{'device_id': 'DEV-0029', 'location': 'office', 'ip_address': '19.238.5.112'}"
2025-11-03 21:24:59.815702,USER-0047,True,Authentication successful,{}
2025-11-03 21:24:59.815712,USER-0050,True,Authentication successful,{}
2025-11-03 21:24:59.815742,USER-0011,True,Authentication successful,"{'device_id': 'DEV-0052', 'location': 'remote', 'ip_address': '23.206.252.155'}"
2025-11-03 21:24:59.815768,USER-0005,True,Authentication successful,"{'device_id': 'DEV-0037', 'location': 'office', 'ip_address': '149.161.144.239'}"
2025-11-03 21:24:59.815795,USER-0037,True,Authentication successful,"{'device_id': 'DEV-0002', 'location': 'remote', 'ip_address': '103.146.145.110'}"
2025-11-03 21:24:59.815803,USER-0025,True,Authentication successful,{}
2025-11-03 21:24:59.815814,USER-0009,True,Authentication successful,{}
2025-11-03 21:24:59.815844,USER-0027,True,Authentication successful,"{'device_id': 'DEV-0035', 'location': 'remote', 'ip_address': '92.220.165.190'}"
2025-11-03 21:24:59.815851,USER-0019,True,Authentication successful,{}
2025-11-03 21:24:59.815863,USER-0037,True,Authentication successful,{}
2025-11-03 21:24:59.815875,USER-0025,True,Authentication successful,{}
2025-11-03 21:24:59.815891,USER-0033,True,Authentication successful,{}
2025-11-03 21:24:59.815901,USER-0003,True,Authentication successful,{}
2025-11-03 21:24:59.815911,USER-0044,True,Authentication successful,{}
2025-11-03 21:24:59.815941,USER-0039,True,Authentication successful,"{'device_id': 'DEV-0011', 'location': 'office', 'ip_address': '31.68.1.247'}"
2025-11-03 21:24:59.815946,USER-0013,False,Invalid credentials,{}
2025-11-03 21:24:59.815973,USER-0007,True,Authentication successful,"{'device_id': 'DEV-0027', 'location': 'hybrid', 'ip_address': '17.66.82.127'}"
2025-11-03 21:24:59.815981,USER-0017,True,Authentication successful,{}
2025-11-03 21:24:59.816011,USER-0023,True,Authentication successful,"{'device_id': 'DEV-0007', 'location': 'office', 'ip_address': '64.213.240.96'}"
2025-11-03 21:24:59.816044,USER-0004,True,Authentication successful,"{'device_id': 'DEV-0005', 'location': 'office', 'ip_address': '44.32.235.128'}"
2025-11-03 21:24:59.816068,USER-0005,False,Invalid credentials,"{'device_id': 'DEV-0020', 'location': 'office', 'ip_address': '200.159.223.97'}"
2025-11-03 21:24:59.816088,USER-0047,True,Authentication successful,{}
2025-11-03 21:24:59.816124,USER-0039,True,Authentication successful,"{'device_id': 'DEV-0049', 'location': 'office', 'ip_address': '152.187.228.182'}"
2025-11-03 21:24:59.816151,USER-0003,True,Authentication successful,"{'device_id': 'DEV-0062', 'location': 'remote', 'ip_address': '57.109.78.18'}"
2025-11-03 21:24:59.816159,USER-0021,True,Authentication successful,{}
2025-11-03 21:24:59.816196,USER-0033,False,Invalid credentials,"{'device_id': 'DEV-0016', 'location': 'office', 'ip_address': '190.36.133.197'}"
2025-11-03 21:24:59.816204,USER-0014,True,Authentication successful,{}
2025-11-03 21:24:59.816214,USER-0012,False,Invalid credentials,{}
2025-11-03 21:24:59.816243,USER-0013,True,Authentication successful,"{'device_id': 'DEV-0010', 'location': 'hybrid', 'ip_address': '91.47.2.54'}"
2025-11-03 21:24:59.816251,USER-0041,True,Authentication successful,{}
2025-11-03 21:24:59.816287,USER-0039,True,Authentication successful,"{'device_id': 'DEV-0043', 'location': 'office', 'ip_address': '223.122.138.211'}"
2025-11-03 21:24:59.816314,USER-0024,True,Authentication successful,"{'device_id': 'DEV-0004', 'location': 'remote', 'ip_address': '170.77.59.39'}"
2025-11-03 21:24:59.816322,USER-0014,True,Authentication successful,{}
2025-11-03 21:24:59.816357,USER-0041,True,Authentication successful,"{'device_id': 'DEV-0052', 'location': 'remote', 'ip_address': '162.138.37.52'}"
2025-11-03 21:24:59.816365,USER-0025,True,Authentication successful,{}
2025-11-03 21:24:59.816388,USER-0041,False,Invalid credentials,{}
2025-11-03 21:24:59.816430,USER-0023,True,Authentication successful,"{'device_id': 'DEV-0007', 'location': 'office', 'ip_address': '211.96.2.15'}"
2025-11-03 21:24:59.816439,USER-0001,True,Authentication successful,{}
2025-11-03 21:24:59.816455,USER-0046,True,Authentication successful,{}
2025-11-03 21:24:59.816472,USER-0012,True,Authentication successful,{}
2025-11-03 21:24:59.816511,USER-0029,True,Authentication successful,"{'device_id': 'DEV-0023', 'location': 'remote', 'ip_address': '35.71.115.192'}"
2025-11-03 21:24:59.816519,USER-0034,True,Authentication successful,{}
2025-11-03 21:24:59.816551,USER-0008,True,Authentication successful,"{'device_id': 'DEV-0040', 'location': 'office', 'ip_address': '24.75.37.233'}"
2025-11-03 21:24:59.816579,USER-0045,True,Authentication successful,"{'device_id': 'DEV-0066', 'location': 'hybrid', 'ip_address': '33.13.11.240'}"
2025-11-03 21:24:59.816608,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0044', 'location': 'office', 'ip_address': '7.164.82.223'}"
2025-11-03 21:24:59.816616,USER-0020,True,Authentication successful,{}
2025-11-03 21:24:59.816637,USER-0020,True,Authentication successful,{}
2025-11-03 21:24:59.816672,USER-0002,True,Authentication successful,"{'device_id': 'DEV-0019', 'location': 'remote', 'ip_address': '212.92.64.228'}"
2025-11-03 21:24:59.816680,USER-0028,True,Authentication successful,{}
2025-11-03 21:24:59.816691,USER-0028,True,Authentication successful,{}
2025-11-03 21:24:59.816726,USER-0004,True,Authentication successful,"{'device_id': 'DEV-0005', 'location': 'office', 'ip_address': '35.120.202.65'}"
2025-11-03 21:24:59.816734,USER-0049,True,Authentication successful,{}
2025-11-03 21:24:59.816763,USER-0037,True,Authentication successful,"{'device_id': 'DEV-0002', 'location': 'remote', 'ip_address': '217.213.26.37'}"
2025-11-03 21:24:59.816790,USER-0003,True,Authentication successful,"{'device_id': 'DEV-0062', 'location': 'remote', 'ip_address': '1.111.39.191'}"
2025-11-03 21:24:59.816798,USER-0004,True,Authentication successful,{}
2025-11-03 21:24:59.816840,USER-0007,True,Authentication successful,"{'device_id': 'DEV-0027', 'location': 'hybrid', 'ip_address': '44.173.127.192'}"
2025-11-03 21:24:59.816848,USER-0017,True,Authentication successful,{}
2025-11-03 21:24:59.816859,USER-0005,True,Authentication successful,{}
2025-11-03 21:24:59.816870,USER-0030,True,Authentication successful,{}
2025-11-03 21:24:59.816881,USER-0022,True,Authentication successful,{}
2025-11-03 21:24:59.816891,USER-0007,True,Authentication successful,{}
2025-11-03 21:24:59.816902,USER-0010,True,Authentication successful,{}
2025-11-03 21:24:59.816917,USER-0013,True,Authentication successful,{}
2025-11-03 21:24:59.816947,USER-0033,True,Authentication successful,"{'device_id': 'DEV-0072', 'location': 'office', 'ip_address': '122.23.247.25'}"
2025-11-03 21:24:59.816955,USER-0002,True,Authentication successful,{}
2025-11-03 21:24:59.816966,USER-0022,True,Authentication successful,{}
2025-11-03 21:24:59.816978,USER-0001,True,Authentication successful,{}
2025-11-03 21:24:59.817009,USER-0025,True,Authentication successful,"{'device_id': 'DEV-0053', 'location': 'remote', 'ip_address': '173.241.48.203'}"
2025-11-03 21:24:59.817035,USER-0042,True,Authentication successful,"{'device_id': 'DEV-0067', 'location': 'remote', 'ip_address': '10.244.194.159'}"
2025-11-03 21:24:59.817062,USER-0042,True,Authentication successful,"{'device_id': 'DEV-0067', 'location': 'remote', 'ip_address': '20.228.182.68'}"
2025-11-03 21:24:59.817070,USER-0010,True,Authentication successful,{}
2025-11-03 21:24:59.817099,USER-0046,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'office', 'ip_address': '35.134.65.53'}"
2025-11-03 21:24:59.817117,USER-0007,True,Authentication successful,{}
2025-11-03 21:24:59.817147,USER-0008,True,Authentication successful,"{'device_id': 'DEV-0051', 'location': 'office', 'ip_address': '8.189.82.253'}"
2025-11-03 21:24:59.817174,USER-0004,True,Authentication successful,"{'device_id': 'DEV-0005', 'location': 'office', 'ip_address': '70.12.132.167'}"
2025-11-03 21:24:59.817182,USER-0030,True,Authentication successful,{}
2025-11-03 21:24:59.817213,USER-0007,True,Authentication successful,"{'device_id': 'DEV-0027', 'location': 'hybrid', 'ip_address': '19.135.93.200'}"
2025-11-03 21:24:59.817240,USER-0022,True,Authentication successful,"{'device_id': 'DEV-0026', 'location': 'hybrid', 'ip_address': '182.222.190.127'}"
2025-11-03 21:24:59.817255,USER-0036,True,Authentication successful,{}
2025-11-03 21:24:59.817265,USER-0022,True,Authentication successful,{}
2025-11-03 21:24:59.817276,USER-0047,True,Authentication successful,{}
2025-11-03 21:24:59.817287,USER-0011,True,Authentication successful,{}
2025-11-03 21:24:59.817297,USER-0005,True,Authentication successful,{}
2025-11-03 21:24:59.817326,USER-0028,True,Authentication successful,"{'device_id': 'DEV-0011', 'location': 'office', 'ip_address': '1.184.79.246'}"
2025-11-03 21:24:59.817353,USER-0035,True,Authentication successful,"{'device_id': 'DEV-0069', 'location': 'remote', 'ip_address': '2.186.209.7'}"
2025-11-03 21:24:59.817386,USER-0027,True,Authentication successful,"{'device_id': 'DEV-0056', 'location': 'remote', 'ip_address': '112.52.125.234'}"
2025-11-03 21:24:59.817394,USER-0022,True,Authentication successful,{}
2025-11-03 21:24:59.817410,USER-0022,True,Authentication successful,{}
2025-11-03 21:24:59.817440,USER-0003,True,Authentication successful,"{'device_id': 'DEV-0062', 'location': 'remote', 'ip_address': '207.205.110.176'}"
2025-11-03 21:24:59.817464,USER-0030,False,Invalid credentials,"{'device_id': 'DEV-0015', 'location': 'hybrid', 'ip_address': '43.92.83.179'}"
2025-11-03 21:24:59.817471,USER-0008,True,Authentication successful,{}
2025-11-03 21:24:59.817500,USER-0048,True,Authentication successful,"{'device_id': 'DEV-0036', 'location': 'remote', 'ip_address': '19.121.39.96'}"
2025-11-03 21:24:59.817527,USER-0026,True,Authentication successful,"{'device_id': 'DEV-0009', 'location': 'hybrid', 'ip_address': '167.34.98.186'}"
2025-11-03 21:24:59.817532,USER-0045,False,Invalid credentials,{}
2025-11-03 21:24:59.817539,USER-0018,True,Authentication successful,{}
2025-11-03 21:24:59.817549,USER-0044,True,Authentication successful,{}
2025-11-03 21:24:59.817570,USER-0015,True,Authentication successful,{}
2025-11-03 21:24:59.817600,USER-0038,True,Authentication successful,"{'device_id': 'DEV-0031', 'location': 'hybrid', 'ip_address': '178.36.6.190'}"
2025-11-03 21:24:59.817626,USER-0018,True,Authentication successful,"{'device_id': 'DEV-0073', 'location': 'office', 'ip_address': '146.74.39.48'}"
2025-11-03 21:24:59.817634,USER-0035,True,Authentication successful,{}
2025-11-03 21:24:59.817664,USER-0014,True,Authentication successful,"{'device_id': 'DEV-0018', 'location': 'office', 'ip_address': '162.44.18.225'}"
2025-11-03 21:24:59.817691,USER-0024,True,Authentication successful,"{'device_id': 'DEV-0004', 'location': 'remote', 'ip_address': '119.138.131.84'}"
2025-11-03 21:24:59.817699,USER-0039,True,Authentication successful,{}
2025-11-03 21:24:59.817709,USER-0040,True,Authentication successful,{}
2025-11-03 21:24:59.817720,USER-0046,True,Authentication successful,{}
2025-11-03 21:24:59.817747,USER-0044,False,Invalid credentials,"{'device_id': 'DEV-0070', 'location': 'hybrid', 'ip_address': '29.193.240.143'}"
2025-11-03 21:24:59.817755,USER-0041,True,Authentication successful,{}
2025-11-03 21:24:59.817792,USER-0046,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'office', 'ip_address': '50.2.108.3'}"
2025-11-03 21:24:59.817805,USER-0024,True,Authentication successful,{}
2025-11-03 21:24:59.817816,USER-0046,True,Authentication successful,{}
2025-11-03 21:24:59.817845,USER-0037,True,Authentication successful,"{'device_id': 'DEV-0002', 'location': 'remote', 'ip_address': '222.236.8.231'}"
2025-11-03 21:24:59.817850,USER-0016,False,Invalid credentials,{}
2025-11-03 21:24:59.817857,USER-0017,True,Authentication successful,{}
2025-11-03 21:24:59.817869,USER-0018,True,Authentication successful,{}
2025-11-03 21:24:59.817880,USER-0013,True,Authentication successful,{}
2025-11-03 21:24:59.817889,USER-0050,True,Authentication successful,{}
2025-11-03 21:24:59.817919,USER-0039,True,Authentication successful,"{'device_id': 'DEV-0069', 'location': 'office', 'ip_address': '138.129.234.19'}"
2025-11-03 21:24:59.817927,USER-0041,True,Authentication successful,{}
2025-11-03 21:24:59.817956,USER-0007,True,Authentication successful,"{'device_id': 'DEV-0027', 'location': 'hybrid', 'ip_address': '101.111.79.48'}"
2025-11-03 21:24:59.817982,USER-0025,True,Authentication successful,"{'device_id': 'DEV-0006', 'location': 'remote', 'ip_address': '31.247.235.189'}"
2025-11-03 21:24:59.818036,USER-0007,True,Authentication successful,{}
2025-11-03 21:24:59.818071,USER-0028,True,Authentication successful,"{'device_id': 'DEV-0011', 'location': 'office', 'ip_address': '22.174.137.52'}"
2025-11-03 21:24:59.818080,USER-0008,True,Authentication successful,{}
2025-11-03 21:24:59.818122,USER-0021,True,Authentication successful,"{'device_id': 'DEV-0012', 'location': 'remote', 'ip_address': '63.172.172.236'}"
2025-11-03 21:24:59.818151,USER-0007,True,Authentication successful,"{'device_id': 'DEV-0027', 'location': 'hybrid', 'ip_address': '70.62.40.4'}"
2025-11-03 21:24:59.818164,USER-0040,True,Authentication successful,{}
2025-11-03 21:24:59.818199,USER-0047,True,Authentication successful,"{'device_id': 'DEV-0033', 'location': 'remote', 'ip_address': '131.226.0.186'}"
2025-11-03 21:24:59.818227,USER-0012,True,Authentication successful,"{'device_id': 'DEV-0042', 'location': 'hybrid', 'ip_address': '45.82.211.163'}"
2025-11-03 21:24:59.818253,USER-0016,True,Authentication successful,"{'device_id': 'DEV-0044', 'location': 'office', 'ip_address': '19.138.163.41'}"
2025-11-03 21:24:59.818279,USER-0018,True,Authentication successful,"{'device_id': 'DEV-0073', 'location': 'office', 'ip_address': '81.4.126.232'}"
2025-11-03 21:24:59.818287,USER-0036,True,Authentication successful,{}
2025-11-03 21:24:59.818298,USER-0004,True,Authentication successful,{}
2025-11-03 21:24:59.818327,USER-0026,True,Authentication successful,"{'device_id': 'DEV-0025', 'location': 'hybrid', 'ip_address': '121.147.26.83'}"
2025-11-03 21:24:59.818355,USER-0046,True,Authentication successful,"{'device_id': 'DEV-0030', 'location': 'office', 'ip_address': '112.215.204.186'}"
2025-11-03 21:24:59.818382,USER-0034,True,Authentication successful,"{'device_id': 'DEV-0003', 'location': 'remote', 'ip_address': '91.201.174.247'}"
2025-11-03 21:24:59.818409,USER-0045,True,Authentication successful,"{'device_id': 'DEV-0034', 'location': 'hybrid', 'ip_address': '194.175.175.77'}"
2025-11-03 21:24:59.818416,USER-0049,True,Authentication successful,{}
